center,left,right,steering,throttle,brake,speed
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_26_891.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_26_891.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_26_891.jpg,-0.05660377,0,0,11.2752
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_26_970.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_26_970.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_26_970.jpg,-0.04716982,0,0,11.11875
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_27_032.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_27_032.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_27_032.jpg,-0.04716982,0,0,11.09449
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_27_116.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_27_116.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_27_116.jpg,-0.04716982,0,0,10.98316
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_27_184.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_27_184.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_27_184.jpg,-0.01886792,0,0,10.91689
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_27_264.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_27_264.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_27_264.jpg,-0.01886792,0,0,10.82918
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_27_331.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_27_331.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_27_331.jpg,-0.01886792,0,0,10.76385
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_27_419.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_27_419.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_27_419.jpg,0,0,0,10.65571
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_27_497.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_27_497.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_27_497.jpg,0,0,0,10.57005
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_27_565.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_27_565.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_27_565.jpg,0,0,0,10.50626
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_27_652.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_27_652.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_27_652.jpg,0,0.2607365,0,10.65297
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_27_799.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_27_799.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_27_799.jpg,0,0.2067904,0,11.12588
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_27_886.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_27_886.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_27_886.jpg,0,0.4678388,0,11.65815
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_27_974.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_27_974.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_27_974.jpg,0,0.7010829,0,11.62612
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_28_053.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_28_053.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_28_053.jpg,0,0.4962823,0,12.184
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_28_119.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_28_119.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_28_119.jpg,0,0.7495272,0,13.24846
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_28_207.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_28_207.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_28_207.jpg,0,0.9495313,0,13.71642
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_28_288.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_28_288.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_28_288.jpg,0,1,0,14.51029
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_28_347.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_28_347.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_28_347.jpg,0,1,0,15.3218
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_28_415.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_28_415.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_28_415.jpg,0,0.7937167,0,15.98121
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_28_484.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_28_484.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_28_484.jpg,0,0.5868762,0,16.42628
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_28_566.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_28_566.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_28_566.jpg,0,0.8305123,0,17.08673
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_28_635.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_28_635.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_28_635.jpg,0,1,0,17.88691
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_28_718.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_28_718.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_28_718.jpg,0,0.7498965,0,18.47335
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_28_850.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_28_850.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_28_850.jpg,-0.009433962,0.3547392,0,18.95081
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_28_930.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_28_930.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_28_930.jpg,0,0.1144211,0,18.92357
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_28_999.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_28_999.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_28_999.jpg,0,0,0,18.77876
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_29_068.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_29_068.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_29_068.jpg,0,0,0,18.69514
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_29_198.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_29_198.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_29_198.jpg,0,0,0,18.51732
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_29_266.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_29_266.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_29_266.jpg,0,0,0,18.47595
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_29_333.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_29_333.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_29_333.jpg,0,0.2007394,0,18.42248
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_29_466.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_29_466.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_29_466.jpg,0,0.1762197,0,18.71648
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_29_598.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_29_598.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_29_598.jpg,0,0,0,18.43616
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_29_668.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_29_668.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_29_668.jpg,0,0,0,18.36425
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_29_802.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_29_802.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_29_802.jpg,-0.05660377,0,0,18.06354
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_29_933.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_29_933.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_29_933.jpg,-0.05660377,0,0,17.84851
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_30_002.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_30_002.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_30_002.jpg,-0.05660377,0,0,17.70296
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_30_136.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_30_136.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_30_136.jpg,-0.05660377,0,0,17.45805
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_30_263.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_30_263.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_30_263.jpg,-0.05660377,0,0,17.24461
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_30_330.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_30_330.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_30_330.jpg,-0.05660377,0,0,17.13315
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_30_400.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_30_400.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_30_400.jpg,-0.05660377,0,0,16.99368
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_30_468.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_30_468.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_30_468.jpg,-0.05660377,0,0,16.89481
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_30_536.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_30_536.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_30_536.jpg,-0.05660377,0,0,16.75687
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_30_603.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_30_603.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_30_603.jpg,-0.05660377,0,0,16.65019
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_30_733.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_30_733.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_30_733.jpg,-0.05660377,0,0,16.44658
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_30_812.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_30_812.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_30_812.jpg,-0.05660377,0,0,16.3124
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_30_882.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_30_882.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_30_882.jpg,-0.05660377,0,0,16.17982
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_30_949.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_30_949.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_30_949.jpg,-0.05660377,0.2018487,0,16.22167
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_31_036.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_31_036.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_31_036.jpg,-0.05660377,0.4048498,0,16.49183
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_31_099.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_31_099.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_31_099.jpg,-0.05660377,0.1589005,0,16.50119
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_31_169.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_31_169.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_31_169.jpg,-0.05660377,0,0,16.41733
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_31_304.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_31_304.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_31_304.jpg,-0.05660377,0,0,16.18308
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_31_435.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_31_435.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_31_435.jpg,-0.05660377,0,0,15.94844
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_31_504.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_31_504.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_31_504.jpg,-0.05660377,0.2063069,0,15.99694
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_31_670.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_31_670.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_31_670.jpg,-0.0754717,0,0,15.79278
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_31_736.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_31_736.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_31_736.jpg,-0.0754717,0,0,15.66069
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_31_820.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_31_820.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_31_820.jpg,-0.0754717,0.2004511,0,15.72163
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_31_885.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_31_885.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_31_885.jpg,-0.0754717,0,0,15.60746
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_31_991.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_31_991.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_31_991.jpg,-0.0754717,0,0,15.5139
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_32_074.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_32_074.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_32_074.jpg,-0.0754717,0,0,15.39051
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_32_119.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_32_119.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_32_119.jpg,-0.0754717,0.2142091,0,15.4282
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_32_224.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_32_224.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_32_224.jpg,-0.0754717,0,0,15.35509
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_32_274.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_32_274.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_32_274.jpg,-0.0754717,0,0,15.23038
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_32_338.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_32_338.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_32_338.jpg,-0.0754717,0,0,15.10671
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_32_457.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_32_457.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_32_457.jpg,-0.0754717,0,0,15.03255
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_32_507.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_32_507.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_32_507.jpg,0,0,0,14.91231
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_32_570.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_32_570.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_32_570.jpg,0,0,0,14.79228
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_32_687.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_32_687.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_32_687.jpg,0,0.2081094,0,14.82376
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_32_737.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_32_737.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_32_737.jpg,0,0.454329,0,15.06111
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_32_805.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_32_805.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_32_805.jpg,0,0.2061331,0,15.21595
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_32_886.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_32_886.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_32_886.jpg,0,0,0,15.1469
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_32_952.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_32_952.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_32_952.jpg,0,0,0,15.02094
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_33_060.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_33_060.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_33_060.jpg,0,0,0,14.89536
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_33_139.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_33_139.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_33_139.jpg,0,0.2237699,0,14.96796
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_33_188.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_33_188.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_33_188.jpg,0,0,0,14.90047
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_33_272.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_33_272.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_33_272.jpg,0,0,0,14.78863
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_33_358.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_33_358.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_33_358.jpg,0,0,0,14.64177
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_33_475.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_33_475.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_33_475.jpg,-0.02830189,0,0,14.5241
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_33_558.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_33_558.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_33_558.jpg,-0.04716982,0,0,14.40708
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_33_641.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_33_641.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_33_641.jpg,-0.04716982,0,0,14.29181
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_33_688.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_33_688.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_33_688.jpg,-0.04716982,0,0,14.1778
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_33_807.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_33_807.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_33_807.jpg,-0.04716982,0,0,14.06497
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_33_857.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_33_857.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_33_857.jpg,-0.04716982,0,0,13.9353
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_33_938.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_33_938.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_33_938.jpg,-0.04716982,0,0,13.82749
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_34_020.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_34_020.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_34_020.jpg,-0.04716982,0,0,13.7051
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_34_088.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_34_088.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_34_088.jpg,0,0,0,13.57345
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_34_237.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_34_237.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_34_237.jpg,0,0.244905,0,13.55191
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_34_339.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_34_339.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_34_339.jpg,0,0.4492707,0,13.81383
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_34_420.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_34_420.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_34_420.jpg,0,0.2438993,0,13.9782
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_34_488.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_34_488.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_34_488.jpg,0,0,0,13.91942
/home/user/Downloads/behavioral-cloning/data/IMG/center_2017_02_12_18_55_34_573.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/left_2017_02_12_18_55_34_573.jpg,/home/user/Downloads/behavioral-cloning/data/IMG/right_2017_02_12_18_55_34_573.jpg,0,0,0,13.81229
